item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM025912,TXN008580,PROD0202,2,301.64,10,542.95
ITEM025913,TXN008580,PROD0090,1,1202.93,15,1022.49
ITEM025914,TXN008581,PROD0360,4,2869.95,10,10331.82
ITEM025915,TXN008581,PROD0313,4,2244.12,15,7630.01
ITEM025916,TXN008581,PROD0348,2,1733.98,10,3121.16
ITEM025917,TXN008581,PROD0180,1,2836.83,5,2694.99
ITEM025918,TXN008581,PROD0464,2,528.71,5,1004.55
ITEM025919,TXN008582,PROD0097,1,987.31,15,839.21
ITEM025920,TXN008582,PROD0127,1,2970.94,5,2822.39
ITEM025921,TXN008583,PROD0104,3,4722.05,5,13457.84
ITEM025922,TXN008583,PROD0113,3,4558.32,5,12991.21
ITEM025923,TXN008583,PROD0289,2,748.68,15,1272.76
ITEM025924,TXN008583,PROD0199,1,3212.14,15,2730.32
ITEM025925,TXN008583,PROD0496,4,435.97,10,1569.49
ITEM025926,TXN008584,PROD0500,4,4907.3,15,16684.82
ITEM025927,TXN008584,PROD0224,3,1516.08,0,4548.24
ITEM025928,TXN008584,PROD0077,4,3825.76,0,15303.04
ITEM025929,TXN008585,PROD0466,4,3065.73,5,11649.77
ITEM025930,TXN008586,PROD0379,4,1264.6,10,4552.56
ITEM025931,TXN008587,PROD0038,1,4782.04,10,4303.84
ITEM025932,TXN008587,PROD0453,4,2464.49,5,9365.06
ITEM025933,TXN008587,PROD0277,1,3081.52,10,2773.37
ITEM025934,TXN008588,PROD0062,3,2451.93,10,6620.21
ITEM025935,TXN008589,PROD0063,3,4593.68,15,11713.88
ITEM025936,TXN008589,PROD0112,2,3875.12,10,6975.22
ITEM025937,TXN008589,PROD0061,3,369.24,5,1052.33
ITEM025938,TXN008589,PROD0240,1,2250.14,0,2250.14
ITEM025939,TXN008590,PROD0388,3,4456.44,15,11363.92
ITEM025940,TXN008591,PROD0445,1,2111.17,0,2111.17
ITEM025941,TXN008592,PROD0041,3,873.06,15,2226.3
ITEM025942,TXN008592,PROD0127,4,2970.94,15,10101.2
ITEM025943,TXN008592,PROD0372,3,1913.9,10,5167.53
ITEM025944,TXN008592,PROD0261,1,3089.94,5,2935.44
ITEM025945,TXN008592,PROD0358,4,993.04,10,3574.94
ITEM025946,TXN008593,PROD0062,3,2451.93,15,6252.42
ITEM025947,TXN008593,PROD0144,2,3472.07,5,6596.93
ITEM025948,TXN008593,PROD0276,3,2523.57,15,6435.1
ITEM025949,TXN008593,PROD0011,1,3635.46,10,3271.91
ITEM025950,TXN008594,PROD0447,2,661.56,10,1190.81
ITEM025951,TXN008594,PROD0081,3,3480.91,15,8876.32
ITEM025952,TXN008595,PROD0167,1,2592.2,5,2462.59
ITEM025953,TXN008595,PROD0500,4,4907.3,0,19629.2
ITEM025954,TXN008596,PROD0353,4,3804.98,0,15219.92
ITEM025955,TXN008596,PROD0490,4,706.62,10,2543.83
ITEM025956,TXN008597,PROD0481,3,4676.27,5,13327.37
ITEM025957,TXN008598,PROD0069,1,4547.52,0,4547.52
ITEM025958,TXN008598,PROD0001,4,1731.77,5,6580.73
ITEM025959,TXN008599,PROD0402,4,1432.56,15,4870.7
ITEM025960,TXN008599,PROD0046,1,816.22,5,775.41
ITEM025961,TXN008599,PROD0192,3,3405.62,15,8684.33
ITEM025962,TXN008599,PROD0341,2,2131.34,5,4049.55
ITEM025963,TXN008599,PROD0321,3,2895.57,15,7383.7
ITEM025964,TXN008600,PROD0329,2,2127.49,10,3829.48
ITEM025965,TXN008600,PROD0316,4,4075.56,10,14672.02
ITEM025966,TXN008600,PROD0115,1,3347.43,10,3012.69
ITEM025967,TXN008600,PROD0168,3,1875.38,5,5344.83
ITEM025968,TXN008601,PROD0201,1,1071.49,5,1017.92
ITEM025969,TXN008601,PROD0255,2,4241.5,15,7210.55
ITEM025970,TXN008601,PROD0083,4,2555.58,0,10222.32
ITEM025971,TXN008602,PROD0329,1,2127.49,10,1914.74
ITEM025972,TXN008603,PROD0282,3,419.19,15,1068.93
ITEM025973,TXN008603,PROD0172,4,4185.45,5,15904.71
ITEM025974,TXN008603,PROD0345,1,2620.57,15,2227.48
ITEM025975,TXN008604,PROD0283,3,4669.23,10,12606.92
ITEM025976,TXN008604,PROD0085,2,1351.23,15,2297.09
ITEM025977,TXN008604,PROD0293,2,1272.74,15,2163.66
ITEM025978,TXN008604,PROD0125,1,4371.75,15,3715.99
ITEM025979,TXN008605,PROD0444,4,773.06,10,2783.02
ITEM025980,TXN008605,PROD0448,1,1602.43,15,1362.07
ITEM025981,TXN008606,PROD0059,4,881.7,10,3174.12
ITEM025982,TXN008606,PROD0250,2,976.96,0,1953.92
ITEM025983,TXN008606,PROD0242,3,4600.7,10,12421.89
ITEM025984,TXN008606,PROD0430,4,3880.02,0,15520.08
ITEM025985,TXN008607,PROD0362,4,4442.99,15,15106.17
ITEM025986,TXN008607,PROD0239,3,2338.36,10,6313.57
ITEM025987,TXN008607,PROD0060,1,3812.63,0,3812.63
ITEM025988,TXN008607,PROD0287,2,1579.98,15,2685.97
ITEM025989,TXN008607,PROD0039,2,1225.5,0,2451.0
ITEM025990,TXN008608,PROD0402,4,1432.56,0,5730.24
ITEM025991,TXN008608,PROD0128,1,3954.54,5,3756.81
ITEM025992,TXN008609,PROD0358,2,993.04,0,1986.08
ITEM025993,TXN008609,PROD0426,2,1706.89,5,3243.09
ITEM025994,TXN008610,PROD0270,2,2046.68,0,4093.36
ITEM025995,TXN008610,PROD0396,2,4902.49,15,8334.23
ITEM025996,TXN008610,PROD0118,2,3206.79,5,6092.9
ITEM025997,TXN008610,PROD0360,1,2869.95,5,2726.45
ITEM025998,TXN008611,PROD0177,3,2803.9,10,7570.53
ITEM025999,TXN008611,PROD0248,2,4561.97,5,8667.74
ITEM026000,TXN008611,PROD0052,3,2198.39,10,5935.65
ITEM026001,TXN008611,PROD0008,3,4007.66,5,11421.83
ITEM026002,TXN008612,PROD0186,3,4684.0,15,11944.2
ITEM026003,TXN008612,PROD0396,4,4902.49,15,16668.47
ITEM026004,TXN008612,PROD0037,3,2352.08,5,6703.43
ITEM026005,TXN008613,PROD0150,4,2426.07,10,8733.85
ITEM026006,TXN008613,PROD0121,1,4625.68,0,4625.68
ITEM026007,TXN008614,PROD0129,1,3206.13,15,2725.21
ITEM026008,TXN008614,PROD0095,3,4737.6,0,14212.8
ITEM026009,TXN008614,PROD0327,4,1771.52,0,7086.08
ITEM026010,TXN008614,PROD0433,3,4929.55,0,14788.65
ITEM026011,TXN008615,PROD0210,3,4520.8,5,12884.28
ITEM026012,TXN008616,PROD0104,4,4722.05,15,16054.97
ITEM026013,TXN008616,PROD0049,3,2594.85,5,7395.32
ITEM026014,TXN008617,PROD0456,1,4230.28,5,4018.77
ITEM026015,TXN008617,PROD0219,2,626.61,0,1253.22
ITEM026016,TXN008617,PROD0010,1,4864.55,15,4134.87
ITEM026017,TXN008617,PROD0016,1,3798.85,5,3608.91
ITEM026018,TXN008618,PROD0075,1,1953.24,15,1660.25
ITEM026019,TXN008618,PROD0217,1,1083.99,0,1083.99
ITEM026020,TXN008618,PROD0122,1,717.54,0,717.54
ITEM026021,TXN008619,PROD0170,4,849.83,15,2889.42
ITEM026022,TXN008620,PROD0361,1,2572.3,10,2315.07
ITEM026023,TXN008621,PROD0334,3,4566.68,5,13015.04
ITEM026024,TXN008621,PROD0312,4,4969.73,15,16897.08
ITEM026025,TXN008621,PROD0325,1,1976.6,5,1877.77
ITEM026026,TXN008621,PROD0309,1,4262.44,15,3623.07
ITEM026027,TXN008622,PROD0267,3,4688.48,5,13362.17
ITEM026028,TXN008622,PROD0167,4,2592.2,10,9331.92
ITEM026029,TXN008622,PROD0108,4,629.32,0,2517.28
ITEM026030,TXN008622,PROD0488,3,4982.07,5,14198.9
ITEM026031,TXN008622,PROD0383,3,2961.79,10,7996.83
ITEM026032,TXN008623,PROD0473,1,215.47,15,183.15
ITEM026033,TXN008623,PROD0133,1,2183.06,0,2183.06
ITEM026034,TXN008624,PROD0279,1,3713.86,0,3713.86
ITEM026035,TXN008624,PROD0073,3,328.64,15,838.03
ITEM026036,TXN008624,PROD0436,3,1211.55,0,3634.65
ITEM026037,TXN008624,PROD0441,1,1039.44,15,883.52
ITEM026038,TXN008624,PROD0320,2,1466.11,10,2639.0
ITEM026039,TXN008625,PROD0153,3,692.92,0,2078.76
ITEM026040,TXN008625,PROD0215,1,1136.82,15,966.3
ITEM026041,TXN008625,PROD0278,3,691.1,15,1762.31
ITEM026042,TXN008625,PROD0385,3,4007.8,0,12023.4
ITEM026043,TXN008625,PROD0314,4,1879.21,5,7141.0
ITEM026044,TXN008626,PROD0485,2,3918.82,5,7445.76
ITEM026045,TXN008626,PROD0043,2,2016.11,15,3427.39
ITEM026046,TXN008626,PROD0248,4,4561.97,5,17335.49
ITEM026047,TXN008627,PROD0418,2,1819.84,15,3093.73
ITEM026048,TXN008628,PROD0268,4,4223.11,0,16892.44
ITEM026049,TXN008628,PROD0038,3,4782.04,15,12194.2
ITEM026050,TXN008628,PROD0377,3,376.86,0,1130.58
ITEM026051,TXN008628,PROD0274,3,1877.06,5,5349.62
ITEM026052,TXN008629,PROD0215,2,1136.82,10,2046.28
ITEM026053,TXN008629,PROD0282,2,419.19,5,796.46
ITEM026054,TXN008629,PROD0207,1,4812.53,15,4090.65
ITEM026055,TXN008629,PROD0151,4,2021.5,15,6873.1
ITEM026056,TXN008630,PROD0378,2,443.15,10,797.67
ITEM026057,TXN008630,PROD0477,1,1854.51,15,1576.33
ITEM026058,TXN008631,PROD0173,2,2073.48,15,3524.92
ITEM026059,TXN008631,PROD0386,1,3147.02,5,2989.67
ITEM026060,TXN008632,PROD0230,1,4428.46,15,3764.19
ITEM026061,TXN008632,PROD0235,1,2878.4,10,2590.56
ITEM026062,TXN008633,PROD0032,2,2935.07,5,5576.63
ITEM026063,TXN008633,PROD0344,2,2928.9,5,5564.91
ITEM026064,TXN008634,PROD0337,2,4440.48,5,8436.91
ITEM026065,TXN008634,PROD0308,2,3428.49,10,6171.28
ITEM026066,TXN008634,PROD0212,4,2102.42,0,8409.68
ITEM026067,TXN008634,PROD0264,2,1970.12,5,3743.23
ITEM026068,TXN008635,PROD0182,3,3702.62,10,9997.07
ITEM026069,TXN008636,PROD0081,1,3480.91,15,2958.77
ITEM026070,TXN008636,PROD0233,3,2711.09,10,7319.94
ITEM026071,TXN008636,PROD0372,2,1913.9,15,3253.63
ITEM026072,TXN008637,PROD0480,2,2141.17,15,3639.99
ITEM026073,TXN008637,PROD0109,3,3887.4,15,9912.87
ITEM026074,TXN008637,PROD0173,2,2073.48,10,3732.26
ITEM026075,TXN008638,PROD0364,1,3816.07,0,3816.07
ITEM026076,TXN008638,PROD0132,1,4395.03,5,4175.28
ITEM026077,TXN008639,PROD0045,4,1273.92,10,4586.11
ITEM026078,TXN008639,PROD0078,3,4742.48,15,12093.32
ITEM026079,TXN008639,PROD0205,4,4039.25,10,14541.3
ITEM026080,TXN008640,PROD0223,2,2555.03,10,4599.05
ITEM026081,TXN008640,PROD0033,1,4770.17,15,4054.64
ITEM026082,TXN008640,PROD0365,3,4532.56,0,13597.68
ITEM026083,TXN008640,PROD0445,3,2111.17,10,5700.16
ITEM026084,TXN008641,PROD0269,3,3376.43,5,9622.83
ITEM026085,TXN008641,PROD0110,1,4195.54,0,4195.54
ITEM026086,TXN008641,PROD0241,4,1255.23,5,4769.87
ITEM026087,TXN008642,PROD0326,3,1790.07,15,4564.68
ITEM026088,TXN008642,PROD0296,1,4810.05,15,4088.54
ITEM026089,TXN008642,PROD0253,1,3122.32,0,3122.32
ITEM026090,TXN008642,PROD0323,1,4255.5,15,3617.17
ITEM026091,TXN008643,PROD0430,3,3880.02,10,10476.05
ITEM026092,TXN008643,PROD0045,4,1273.92,5,4840.9
ITEM026093,TXN008643,PROD0238,3,1537.85,0,4613.55
ITEM026094,TXN008643,PROD0291,1,2770.44,5,2631.92
ITEM026095,TXN008643,PROD0422,4,4807.12,5,18267.06
ITEM026096,TXN008644,PROD0467,1,803.65,10,723.28
ITEM026097,TXN008644,PROD0247,4,4010.33,5,15239.25
ITEM026098,TXN008645,PROD0390,4,832.31,0,3329.24
ITEM026099,TXN008645,PROD0404,2,2882.44,10,5188.39
ITEM026100,TXN008645,PROD0312,1,4969.73,10,4472.76
ITEM026101,TXN008645,PROD0480,4,2141.17,0,8564.68
ITEM026102,TXN008646,PROD0188,4,2280.02,10,8208.07
ITEM026103,TXN008646,PROD0436,1,1211.55,10,1090.39
ITEM026104,TXN008646,PROD0358,4,993.04,10,3574.94
ITEM026105,TXN008646,PROD0396,1,4902.49,5,4657.37
ITEM026106,TXN008646,PROD0456,1,4230.28,0,4230.28
ITEM026107,TXN008647,PROD0100,2,2986.12,5,5673.63
ITEM026108,TXN008647,PROD0245,4,3605.37,0,14421.48
ITEM026109,TXN008647,PROD0035,3,3065.51,15,7817.05
ITEM026110,TXN008647,PROD0116,1,1174.97,15,998.72
ITEM026111,TXN008648,PROD0196,2,1340.99,10,2413.78
ITEM026112,TXN008649,PROD0069,4,4547.52,15,15461.57
ITEM026113,TXN008649,PROD0362,3,4442.99,5,12662.52
ITEM026114,TXN008649,PROD0353,3,3804.98,5,10844.19
ITEM026115,TXN008649,PROD0269,4,3376.43,0,13505.72
ITEM026116,TXN008650,PROD0005,4,2191.69,15,7451.75
ITEM026117,TXN008650,PROD0209,2,3277.53,15,5571.8
ITEM026118,TXN008651,PROD0247,2,4010.33,15,6817.56
ITEM026119,TXN008651,PROD0181,2,4393.46,10,7908.23
ITEM026120,TXN008651,PROD0099,3,2346.12,10,6334.52
ITEM026121,TXN008652,PROD0177,1,2803.9,10,2523.51
ITEM026122,TXN008652,PROD0021,3,1269.99,5,3619.47
ITEM026123,TXN008653,PROD0025,3,2468.54,5,7035.34
ITEM026124,TXN008653,PROD0242,1,4600.7,5,4370.66
ITEM026125,TXN008653,PROD0173,1,2073.48,10,1866.13
ITEM026126,TXN008653,PROD0374,4,4476.11,0,17904.44
ITEM026127,TXN008654,PROD0436,2,1211.55,5,2301.94
ITEM026128,TXN008654,PROD0398,3,2793.36,15,7123.07
ITEM026129,TXN008654,PROD0360,3,2869.95,10,7748.86
ITEM026130,TXN008654,PROD0413,1,3641.77,0,3641.77
ITEM026131,TXN008654,PROD0456,3,4230.28,0,12690.84
ITEM026132,TXN008655,PROD0391,4,619.12,0,2476.48
ITEM026133,TXN008655,PROD0344,3,2928.9,10,7908.03
ITEM026134,TXN008656,PROD0296,1,4810.05,5,4569.55
ITEM026135,TXN008657,PROD0003,1,1906.35,0,1906.35
ITEM026136,TXN008657,PROD0297,4,3862.19,15,13131.45
ITEM026137,TXN008658,PROD0459,3,3303.94,10,8920.64
ITEM026138,TXN008658,PROD0198,2,3162.35,0,6324.7
ITEM026139,TXN008658,PROD0370,3,4731.9,15,12066.34
ITEM026140,TXN008658,PROD0349,4,4529.74,5,17213.01
ITEM026141,TXN008659,PROD0014,1,1316.83,5,1250.99
ITEM026142,TXN008660,PROD0481,4,4676.27,10,16834.57
ITEM026143,TXN008660,PROD0001,2,1731.77,15,2944.01
ITEM026144,TXN008660,PROD0088,4,2447.51,0,9790.04
ITEM026145,TXN008660,PROD0248,4,4561.97,15,15510.7
ITEM026146,TXN008660,PROD0422,2,4807.12,15,8172.1
ITEM026147,TXN008661,PROD0008,4,4007.66,10,14427.58
ITEM026148,TXN008661,PROD0193,4,1837.55,5,6982.69
ITEM026149,TXN008662,PROD0390,1,832.31,0,832.31
ITEM026150,TXN008663,PROD0086,3,4386.65,0,13159.95
ITEM026151,TXN008663,PROD0296,3,4810.05,15,12265.63
ITEM026152,TXN008663,PROD0126,4,3745.59,0,14982.36
ITEM026153,TXN008663,PROD0348,3,1733.98,5,4941.84
ITEM026154,TXN008664,PROD0155,3,2602.51,0,7807.53
ITEM026155,TXN008664,PROD0429,4,722.28,0,2889.12
ITEM026156,TXN008664,PROD0013,1,4937.29,5,4690.43
ITEM026157,TXN008664,PROD0466,4,3065.73,0,12262.92
ITEM026158,TXN008664,PROD0491,4,2097.71,15,7132.21
ITEM026159,TXN008665,PROD0232,4,3909.91,5,14857.66
ITEM026160,TXN008665,PROD0497,2,2326.57,0,4653.14
ITEM026161,TXN008665,PROD0127,3,2970.94,10,8021.54
ITEM026162,TXN008665,PROD0413,2,3641.77,5,6919.36
ITEM026163,TXN008666,PROD0050,1,1652.83,0,1652.83
ITEM026164,TXN008666,PROD0130,4,1068.63,15,3633.34
ITEM026165,TXN008666,PROD0341,1,2131.34,10,1918.21
ITEM026166,TXN008667,PROD0380,4,4835.57,0,19342.28
ITEM026167,TXN008667,PROD0300,3,1565.51,0,4696.53
ITEM026168,TXN008667,PROD0240,3,2250.14,0,6750.42
ITEM026169,TXN008667,PROD0016,2,3798.85,10,6837.93
ITEM026170,TXN008668,PROD0226,2,2053.25,10,3695.85
ITEM026171,TXN008668,PROD0117,3,874.18,0,2622.54
ITEM026172,TXN008669,PROD0087,4,4589.0,0,18356.0
ITEM026173,TXN008669,PROD0170,3,849.83,5,2422.02
ITEM026174,TXN008669,PROD0184,1,533.53,15,453.5
ITEM026175,TXN008670,PROD0156,1,1689.43,0,1689.43
ITEM026176,TXN008670,PROD0221,1,3212.08,15,2730.27
ITEM026177,TXN008670,PROD0023,1,2332.29,5,2215.68
ITEM026178,TXN008671,PROD0404,2,2882.44,5,5476.64
ITEM026179,TXN008671,PROD0444,4,773.06,15,2628.4
ITEM026180,TXN008672,PROD0011,3,3635.46,15,9270.42
ITEM026181,TXN008672,PROD0229,1,3228.58,10,2905.72
ITEM026182,TXN008672,PROD0482,3,3914.58,0,11743.74
ITEM026183,TXN008673,PROD0173,3,2073.48,10,5598.4
ITEM026184,TXN008673,PROD0274,1,1877.06,10,1689.35
ITEM026185,TXN008673,PROD0093,1,877.15,10,789.43
ITEM026186,TXN008674,PROD0438,3,2175.66,15,5547.93
ITEM026187,TXN008674,PROD0153,4,692.92,10,2494.51
ITEM026188,TXN008674,PROD0007,4,2514.73,0,10058.92
ITEM026189,TXN008675,PROD0289,4,748.68,15,2545.51
ITEM026190,TXN008675,PROD0334,3,4566.68,5,13015.04
ITEM026191,TXN008675,PROD0080,1,1986.99,5,1887.64
ITEM026192,TXN008676,PROD0125,4,4371.75,15,14863.95
ITEM026193,TXN008676,PROD0256,3,1189.2,5,3389.22
ITEM026194,TXN008676,PROD0166,4,2528.81,15,8597.95
ITEM026195,TXN008676,PROD0225,4,3174.82,5,12064.32
ITEM026196,TXN008676,PROD0029,4,4633.06,15,15752.4
ITEM026197,TXN008677,PROD0351,1,2781.49,15,2364.27
ITEM026198,TXN008677,PROD0360,2,2869.95,0,5739.9
ITEM026199,TXN008677,PROD0298,3,3472.11,0,10416.33
ITEM026200,TXN008677,PROD0105,4,3578.77,0,14315.08
ITEM026201,TXN008678,PROD0291,1,2770.44,5,2631.92
ITEM026202,TXN008678,PROD0412,3,2797.31,5,7972.33
ITEM026203,TXN008679,PROD0094,2,4665.7,0,9331.4
ITEM026204,TXN008679,PROD0476,1,2103.22,0,2103.22
ITEM026205,TXN008679,PROD0051,4,2478.61,0,9914.44
ITEM026206,TXN008679,PROD0435,3,4057.47,15,10346.55
ITEM026207,TXN008680,PROD0105,1,3578.77,5,3399.83
ITEM026208,TXN008680,PROD0142,3,1751.09,0,5253.27
ITEM026209,TXN008680,PROD0107,2,1273.99,15,2165.78
ITEM026210,TXN008680,PROD0049,3,2594.85,10,7006.09
ITEM026211,TXN008680,PROD0269,2,3376.43,0,6752.86
ITEM026212,TXN008681,PROD0032,2,2935.07,15,4989.62
ITEM026213,TXN008681,PROD0057,1,1378.03,5,1309.13
ITEM026214,TXN008682,PROD0213,4,4346.45,10,15647.22
ITEM026215,TXN008682,PROD0065,1,657.91,0,657.91
ITEM026216,TXN008682,PROD0488,1,4982.07,5,4732.97
ITEM026217,TXN008682,PROD0340,2,2312.99,15,3932.08
ITEM026218,TXN008682,PROD0328,3,3241.55,10,8752.19
ITEM026219,TXN008683,PROD0219,3,626.61,15,1597.86
ITEM026220,TXN008683,PROD0060,4,3812.63,10,13725.47
ITEM026221,TXN008683,PROD0048,2,3442.24,0,6884.48
ITEM026222,TXN008683,PROD0346,4,1114.74,10,4013.06
ITEM026223,TXN008684,PROD0383,4,2961.79,0,11847.16
ITEM026224,TXN008684,PROD0247,1,4010.33,10,3609.3
ITEM026225,TXN008684,PROD0054,3,1774.04,5,5056.01
ITEM026226,TXN008685,PROD0442,2,2214.55,10,3986.19
ITEM026227,TXN008686,PROD0230,1,4428.46,0,4428.46
ITEM026228,TXN008686,PROD0353,3,3804.98,0,11414.94
ITEM026229,TXN008687,PROD0407,3,711.36,0,2134.08
ITEM026230,TXN008687,PROD0463,3,3614.46,15,9216.87
ITEM026231,TXN008688,PROD0413,3,3641.77,0,10925.31
ITEM026232,TXN008688,PROD0245,2,3605.37,0,7210.74
ITEM026233,TXN008689,PROD0412,4,2797.31,15,9510.85
ITEM026234,TXN008690,PROD0057,4,1378.03,0,5512.12
ITEM026235,TXN008690,PROD0480,4,2141.17,0,8564.68
ITEM026236,TXN008690,PROD0086,1,4386.65,15,3728.65
ITEM026237,TXN008690,PROD0195,1,3722.66,0,3722.66
ITEM026238,TXN008691,PROD0434,1,4157.32,0,4157.32
ITEM026239,TXN008692,PROD0489,4,4884.94,5,18562.77
ITEM026240,TXN008692,PROD0198,4,3162.35,5,12016.93
ITEM026241,TXN008693,PROD0285,2,632.54,5,1201.83
ITEM026242,TXN008693,PROD0386,2,3147.02,15,5349.93
ITEM026243,TXN008693,PROD0074,2,3809.77,10,6857.59
ITEM026244,TXN008694,PROD0204,3,3901.12,10,10533.02
ITEM026245,TXN008694,PROD0400,4,1642.71,5,6242.3
ITEM026246,TXN008695,PROD0130,4,1068.63,0,4274.52
ITEM026247,TXN008696,PROD0253,1,3122.32,10,2810.09
ITEM026248,TXN008696,PROD0377,1,376.86,10,339.17
ITEM026249,TXN008696,PROD0058,3,1224.45,15,3122.35
ITEM026250,TXN008697,PROD0039,4,1225.5,0,4902.0
ITEM026251,TXN008697,PROD0041,1,873.06,10,785.75
ITEM026252,TXN008697,PROD0297,3,3862.19,15,9848.58
ITEM026253,TXN008697,PROD0494,3,4566.37,0,13699.11
ITEM026254,TXN008697,PROD0003,4,1906.35,5,7244.13
ITEM026255,TXN008698,PROD0362,3,4442.99,5,12662.52
ITEM026256,TXN008698,PROD0381,1,1345.41,0,1345.41
ITEM026257,TXN008699,PROD0235,1,2878.4,10,2590.56
ITEM026258,TXN008699,PROD0389,3,3202.04,5,9125.81
ITEM026259,TXN008699,PROD0267,1,4688.48,0,4688.48
ITEM026260,TXN008700,PROD0325,1,1976.6,5,1877.77
ITEM026261,TXN008700,PROD0446,2,3183.25,5,6048.17
ITEM026262,TXN008700,PROD0454,4,4532.19,15,15409.45
ITEM026263,TXN008700,PROD0112,3,3875.12,15,9881.56
ITEM026264,TXN008700,PROD0159,1,292.51,10,263.26
ITEM026265,TXN008701,PROD0229,4,3228.58,15,10977.17
ITEM026266,TXN008701,PROD0142,3,1751.09,5,4990.61
ITEM026267,TXN008701,PROD0086,4,4386.65,10,15791.94
ITEM026268,TXN008701,PROD0265,4,299.85,5,1139.43
ITEM026269,TXN008702,PROD0129,4,3206.13,0,12824.52
ITEM026270,TXN008702,PROD0431,1,807.68,10,726.91
ITEM026271,TXN008702,PROD0231,2,4860.69,10,8749.24
ITEM026272,TXN008702,PROD0308,4,3428.49,0,13713.96
ITEM026273,TXN008702,PROD0084,1,1290.66,0,1290.66
ITEM026274,TXN008703,PROD0191,1,2306.74,10,2076.07
ITEM026275,TXN008703,PROD0189,3,1095.86,5,3123.2
ITEM026276,TXN008704,PROD0264,1,1970.12,10,1773.11
ITEM026277,TXN008704,PROD0211,4,4999.27,5,18997.23
ITEM026278,TXN008704,PROD0028,1,3684.81,15,3132.09
ITEM026279,TXN008705,PROD0102,4,2957.76,10,10647.94
ITEM026280,TXN008705,PROD0034,2,887.15,5,1685.58
ITEM026281,TXN008705,PROD0303,3,1843.99,5,5255.37
ITEM026282,TXN008705,PROD0432,4,1018.22,15,3461.95
ITEM026283,TXN008706,PROD0096,3,1862.94,5,5309.38
ITEM026284,TXN008706,PROD0141,1,1138.94,10,1025.05
ITEM026285,TXN008706,PROD0023,1,2332.29,5,2215.68
ITEM026286,TXN008707,PROD0275,4,226.77,10,816.37
ITEM026287,TXN008707,PROD0118,4,3206.79,10,11544.44
ITEM026288,TXN008707,PROD0073,3,328.64,0,985.92
ITEM026289,TXN008707,PROD0235,1,2878.4,10,2590.56
ITEM026290,TXN008708,PROD0482,3,3914.58,0,11743.74
ITEM026291,TXN008708,PROD0488,2,4982.07,5,9465.93
ITEM026292,TXN008708,PROD0191,1,2306.74,0,2306.74
ITEM026293,TXN008708,PROD0177,4,2803.9,15,9533.26
ITEM026294,TXN008708,PROD0205,3,4039.25,5,11511.86
ITEM026295,TXN008709,PROD0234,1,1493.03,5,1418.38
ITEM026296,TXN008709,PROD0486,1,2874.22,0,2874.22
ITEM026297,TXN008709,PROD0081,3,3480.91,5,9920.59
ITEM026298,TXN008709,PROD0138,1,778.69,10,700.82
ITEM026299,TXN008709,PROD0203,4,401.97,5,1527.49
ITEM026300,TXN008710,PROD0189,3,1095.86,10,2958.82
ITEM026301,TXN008710,PROD0158,2,1330.7,10,2395.26
ITEM026302,TXN008710,PROD0456,4,4230.28,10,15229.01
ITEM026303,TXN008710,PROD0060,4,3812.63,10,13725.47
ITEM026304,TXN008711,PROD0113,4,4558.32,10,16409.95
ITEM026305,TXN008711,PROD0035,3,3065.51,15,7817.05
ITEM026306,TXN008712,PROD0330,1,1657.57,15,1408.93
ITEM026307,TXN008712,PROD0135,4,4940.41,10,17785.48
ITEM026308,TXN008712,PROD0365,1,4532.56,10,4079.3
ITEM026309,TXN008712,PROD0402,4,1432.56,10,5157.22
ITEM026310,TXN008713,PROD0220,4,4638.06,5,17624.63
ITEM026311,TXN008713,PROD0337,2,4440.48,15,7548.82
ITEM026312,TXN008714,PROD0179,4,4328.63,0,17314.52
ITEM026313,TXN008714,PROD0153,2,692.92,0,1385.84
ITEM026314,TXN008714,PROD0288,2,4630.06,15,7871.1
ITEM026315,TXN008714,PROD0433,2,4929.55,15,8380.24
ITEM026316,TXN008715,PROD0207,3,4812.53,5,13715.71
ITEM026317,TXN008715,PROD0144,2,3472.07,5,6596.93
ITEM026318,TXN008715,PROD0003,4,1906.35,15,6481.59
ITEM026319,TXN008715,PROD0436,1,1211.55,5,1150.97
ITEM026320,TXN008716,PROD0494,1,4566.37,15,3881.41
ITEM026321,TXN008716,PROD0435,4,4057.47,0,16229.88
ITEM026322,TXN008716,PROD0229,3,3228.58,10,8717.17
ITEM026323,TXN008717,PROD0339,2,4398.92,5,8357.95
ITEM026324,TXN008717,PROD0059,2,881.7,15,1498.89
ITEM026325,TXN008717,PROD0047,4,3156.62,0,12626.48
ITEM026326,TXN008717,PROD0284,2,1990.23,10,3582.41
ITEM026327,TXN008717,PROD0217,3,1083.99,5,3089.37
ITEM026328,TXN008718,PROD0112,1,3875.12,15,3293.85
ITEM026329,TXN008718,PROD0125,1,4371.75,10,3934.58
ITEM026330,TXN008718,PROD0491,2,2097.71,10,3775.88
ITEM026331,TXN008719,PROD0388,4,4456.44,10,16043.18
ITEM026332,TXN008719,PROD0412,2,2797.31,0,5594.62
ITEM026333,TXN008719,PROD0333,3,3165.65,5,9022.1
ITEM026334,TXN008719,PROD0459,3,3303.94,10,8920.64
ITEM026335,TXN008720,PROD0180,3,2836.83,15,7233.92
ITEM026336,TXN008721,PROD0437,4,3419.95,5,12995.81
